No   IGT            Start RTA      End RTA        Length     Retime?    Reason / Notice
197  2:38:26.376    4:39:13.610    4:39:42.920    29.310     29.310     Paused by player, Unpause by player
198  2:38:30.176    4:39:46.678    4:39:58.373    11.695     11.695     Paused by player, Unpause by player
199  2:39:38.276    4:41:06.435    4:41:06.826    0.391      0.391      Paused by player, Unpause by player
200  2:39:38.676    4:41:07.201    4:41:07.419    0.218      0.218      Paused by player, Unpause by player
201  2:39:38.876    4:41:07.576    4:42:08.709    61.133     61.133     Paused by player, Unpause by player
202  2:39:39.376    4:42:09.184    4:42:12.461    3.277      3.277      Paused by player, Unpause by player
203  2:39:46.976    4:42:20.059    4:42:20.813    0.754      0.754      Paused by player, Unpause by player
204  2:39:47.126    4:42:20.957    4:42:22.960    2.003      2.003      Paused by player, Unpause by player
205  2:44:38.376    4:47:14.248    4:47:14.640    0.392                 Paused by changed dimension, Unpause by rendered
206  2:44:41.577    4:47:17.850    4:47:17.889    0.039                 Paused by changed dimension, Unpause by rendered
207  2:44:50.380    4:47:26.724    4:48:33.306    66.582     66.582     Paused by player, Unpause by player
208  2:44:55.030    4:48:37.919    4:48:46.777    8.858      8.858      Paused by player, Unpause by player
209  2:44:56.630    4:48:48.329    4:48:53.586    5.257      5.257      Paused by player, Unpause by player
210  2:44:59.680    4:48:56.632    4:54:42.265    345.633    345.633    Paused by player, Unpause by player
0    2:44:59.830    4:54:42.415    4:57:27.521    165.106               Paused by player, Unpause by rendered
1    2:45:06.379    4:57:34.076    4:57:38.179    4.103      4.103      Paused by player, Unpause by player
2    2:45:08.529    4:57:40.285    4:57:43.603    3.318      3.318      Paused by player, Unpause by player
3    2:45:09.279    4:57:44.338    4:57:49.160    4.822      4.822      Paused by player, Unpause by player
4    2:45:31.179    4:58:11.037    4:58:11.175    0.138                 Paused by changed dimension, Unpause by moved mouse
5    2:45:32.707    4:58:12.737    4:58:12.772    0.035                 Paused by changed dimension, Unpause by rendered
6    2:45:37.054    4:58:17.107    4:58:18.795    1.688      1.688      Paused by player, Unpause by player
7    2:45:37.704    4:58:19.423    4:58:20.693    1.270      1.270      Paused by player, Unpause by player
8    2:45:41.304    4:58:24.248    4:58:26.204    1.956      1.956      Paused by player, Unpause by player
9    2:45:43.854    4:58:28.756    4:58:29.398    0.642      0.642      Paused by player, Unpause by player
10   2:45:44.904    4:58:30.409    4:58:50.800    20.391     20.391     Paused by player, Unpause by player
11   2:45:53.654    4:58:59.520    4:59:00.110    0.590      0.590      Paused by player, Unpause by player
12   2:45:53.904    4:59:00.339    4:59:01.644    1.305      1.305      Paused by player, Unpause by player
13   2:45:56.254    4:59:03.968    4:59:04.300    0.332      0.332      Paused by player, Unpause by player
14   2:45:56.954    4:59:04.991    4:59:05.708    0.717      0.717      Paused by player, Unpause by player
15   2:45:57.704    4:59:06.432    4:59:07.806    1.374      1.374      Paused by player, Unpause by player
0    2:47:33.304    5:00:43.442    5:00:56.622    13.180                Paused by player, Unpause by rendered
0    2:51:36.949    5:05:00.272    5:05:19.154    18.882                Paused by player, Unpause by rendered
1    2:55:04.568    5:08:46.761    5:08:50.672    3.911      3.911      Paused by player, Unpause by player
2    2:55:06.218    5:08:52.322    5:08:52.741    0.419      0.419      Paused by player, Unpause by player
3    2:55:21.268    5:09:07.772    5:09:08.769    0.997      0.997      Paused by player, Unpause by player
4    2:55:21.968    5:09:09.456    5:09:11.102    1.646      1.646      Paused by player, Unpause by player
5    2:55:22.268    5:09:11.390    5:09:11.779    0.389      0.389      Paused by player, Unpause by player
6    2:55:22.368    5:09:11.879    5:09:12.837    0.958      0.958      Paused by player, Unpause by player
7    2:55:22.968    5:09:13.430    5:09:14.600    1.170      1.170      Paused by player, Unpause by player
8    2:55:33.368    5:09:24.971    5:09:25.791    0.820      0.820      Paused by player, Unpause by player
9    2:55:33.618    5:09:26.044    5:09:26.755    0.711      0.711      Paused by player, Unpause by player
10   2:55:34.018    5:09:27.146    5:09:28.094    0.948      0.948      Paused by player, Unpause by player
11   2:57:51.868    5:11:45.944    5:11:46.280    0.336      0.336      Paused by player, Unpause by player
12   2:57:53.018    5:11:47.388    5:11:48.158    0.770      0.770      Paused by player, Unpause by player
13   2:57:53.368    5:11:48.492    5:11:49.129    0.637      0.637      Paused by player, Unpause by player
14   2:57:54.968    5:11:50.725    5:11:51.513    0.788      0.788      Paused by player, Unpause by player
15   2:57:56.568    5:11:53.072    5:11:53.767    0.695      0.695      Paused by player, Unpause by player
16   2:57:56.818    5:11:53.982    5:11:56.011    2.029      2.029      Paused by player, Unpause by player
17   2:57:57.468    5:11:56.646    5:11:57.558    0.912      0.912      Paused by player, Unpause by player
18   2:57:57.918    5:11:57.982    5:11:59.134    1.152      1.152      Paused by player, Unpause by player
19   2:57:58.718    5:11:59.910    5:12:01.002    1.092      1.092      Paused by player, Unpause by player
20   2:57:59.568    5:12:01.837    5:12:02.789    0.952      0.952      Paused by player, Unpause by player
21   2:57:59.868    5:12:03.069    5:12:04.225    1.156      1.156      Paused by player, Unpause by player
22   2:58:00.118    5:12:04.450    5:12:05.385    0.935      0.935      Paused by player, Unpause by player
23   2:58:00.418    5:12:05.682    5:12:09.234    3.552      3.552      Paused by player, Unpause by player
24   2:58:00.768    5:12:09.577    5:12:11.002    1.425      1.425      Paused by player, Unpause by player
25   2:58:00.968    5:12:11.208    5:12:11.440    0.232      0.232      Paused by player, Unpause by player
26   2:58:01.468    5:12:11.926    5:12:16.917    4.991      4.991      Paused by player, Unpause by player
27   2:58:11.768    5:12:27.210    5:12:28.737    1.527      1.527      Paused by player, Unpause by player
28   2:58:12.918    5:12:29.854    5:12:30.112    0.258      0.258      Paused by player, Unpause by player
29   2:58:14.218    5:12:31.370    5:12:32.927    1.557      1.557      Paused by player, Unpause by player
30   2:58:15.418    5:12:34.126    5:12:35.063    0.937      0.937      Paused by player, Unpause by player
31   2:58:15.718    5:12:35.327    5:12:36.479    1.152      1.152      Paused by player, Unpause by player
32   2:58:15.918    5:12:36.644    5:12:37.483    0.839      0.839      Paused by player, Unpause by player
33   2:58:17.068    5:12:38.610    5:12:40.700    2.090      2.090      Paused by player, Unpause by player
34   2:58:18.118    5:12:41.735    5:12:42.640    0.905      0.905      Paused by player, Unpause by player
35   2:58:47.768    5:13:12.267    5:13:13.005    0.738      0.738      Paused by player, Unpause by player
36   2:58:48.118    5:13:13.345    5:13:14.066    0.721      0.721      Paused by player, Unpause by player
37   2:58:49.418    5:13:15.336    5:13:15.788    0.452      0.452      Paused by player, Unpause by player
38   3:01:36.068    5:16:02.444    5:16:02.898    0.454      0.454      Paused by player, Unpause by player
39   3:01:38.518    5:16:05.323    5:16:08.824    3.501      3.501      Paused by player, Unpause by player
40   3:01:40.318    5:16:10.631    5:16:48.149    37.518     37.518     Paused by player, Unpause by player
41   3:04:53.218    5:20:01.054    5:20:50.153    49.099     49.099     Paused by player, Unpause by player
1    3:04:54.668    5:20:51.630    5:21:05.134    13.504                Paused by leave the world, Unpause by rendered
2    3:04:56.010    5:21:06.494    5:21:08.912    2.418                 Paused by player, Unpause by player / changed options (3)
3    3:05:11.460    5:21:24.362    5:21:27.154    2.792      2.792      Paused by player, Unpause by player
4    3:05:17.610    5:21:33.264    5:21:37.301    4.037      4.037      Paused by player, Unpause by player
5    3:06:35.360    5:22:55.024    5:22:56.277    1.253      1.253      Paused by player, Unpause by player
6    3:06:35.660    5:22:56.548    5:22:57.035    0.487      0.487      Paused by player, Unpause by player
7    3:06:35.910    5:22:57.269    5:22:58.190    0.921      0.921      Paused by player, Unpause by player
8    3:07:05.960    5:23:28.207    5:23:54.522    26.315     26.315     Paused by player, Unpause by player
9    3:07:24.360    5:24:12.918    5:24:14.610    1.692      1.692      Paused by player, Unpause by player
10   3:07:24.810    5:24:15.017    5:24:16.132    1.115      1.115      Paused by player, Unpause by player
11   3:07:25.360    5:24:16.677    5:24:21.228    4.551      4.551      Paused by player, Unpause by player
12   3:07:27.260    5:24:23.122    5:24:23.527    0.405      0.405      Paused by player, Unpause by player
13   3:07:27.510    5:24:23.764    5:24:24.410    0.646      0.646      Paused by player, Unpause by player
14   3:07:27.760    5:24:24.651    5:24:25.877    1.226      1.226      Paused by player, Unpause by player
15   3:07:28.160    5:24:26.239    5:24:30.396    4.157      4.157      Paused by player, Unpause by player
16   3:07:28.810    5:24:31.004    5:24:33.081    2.077      2.077      Paused by player, Unpause by player
17   3:07:29.660    5:24:33.913    5:24:34.714    0.801      0.801      Paused by player, Unpause by player
18   3:07:29.910    5:24:34.945    5:24:38.418    3.473      3.473      Paused by player, Unpause by player
19   3:07:36.260    5:24:44.724    5:24:45.122    0.398      0.398      Paused by player, Unpause by player
20   3:07:36.460    5:24:45.283    5:24:46.058    0.775      0.775      Paused by player, Unpause by player
21   3:07:36.660    5:24:46.243    5:24:47.081    0.838      0.838      Paused by player, Unpause by player
22   3:07:36.860    5:24:47.277    5:24:48.130    0.853      0.853      Paused by player, Unpause by player
23   3:07:37.110    5:24:48.378    5:24:48.883    0.505      0.505      Paused by player, Unpause by player
24   3:07:37.360    5:24:49.127    5:24:49.968    0.841      0.841      Paused by player, Unpause by player
25   3:07:37.610    5:24:50.173    5:24:50.610    0.437      0.437      Paused by player, Unpause by player
26   3:07:38.010    5:24:50.976    5:24:51.686    0.710      0.710      Paused by player, Unpause by player
